UF;MUNICIPIO;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
PR;CRUZMALTINA;870;0;119;15;250;47;0;0;7;337;31;15;0;30;25;1;1;0;0;0;4
PR;CURITIBA;1119828;0;39668;12159;123256;86373;21;1052;4167;161331;29170;7128;28;29440;17768;36;619;4;517;349;32626
PR;CURIUVA;4902;0;351;111;832;197;0;3;37;1624;201;103;0;110;111;0;2;0;2;10;30
PR;DIAMANTE D'OESTE;1421;0;92;5;252;46;0;0;15;589;42;47;0;20;7;0;1;0;0;0;8
PR;DIAMANTE DO NORTE;2022;0;89;32;286;82;0;2;11;816;334;39;0;181;49;1;0;0;0;0;12
PR;DIAMANTE DO SUL;943;0;45;11;216;39;0;0;9;437;7;17;0;5;14;0;0;0;0;1;4
PR;DOIS VIZINHOS;19388;0;1484;513;3614;1043;0;18;114;5265;1949;206;0;663;777;1;13;0;6;10;345
PR;DOURADINA;2779;0;235;130;546;109;1;2;15;1306;762;29;0;224;210;2;0;0;0;4;54
PR;DOUTOR CAMARGO;2136;0;235;58;575;86;0;11;8;851;418;69;0;76;86;0;0;0;0;0;16
PR;DOUTOR ULYSSES;852;0;132;0;204;83;0;0;10;484;56;42;0;10;1;0;0;0;1;0;3
PR;ENEAS MARQUES;2374;0;284;161;536;103;0;3;8;849;114;33;0;39;227;0;0;0;0;0;17
PR;ENGENHEIRO BELTRAO;4961;0;590;100;1113;181;0;11;27;1525;375;117;0;262;155;0;2;0;9;3;57
PR;ENTRE RIOS DO OESTE;1668;0;196;63;514;100;0;0;9;561;277;15;0;110;109;0;0;0;0;0;51
PR;ESPERANCA NOVA;710;0;48;2;132;15;0;0;12;387;64;9;0;30;4;0;0;0;0;0;5
PR;ESPIGAO ALTO DO IGUACU;1139;0;97;5;291;56;0;0;6;368;78;17;0;13;6;0;0;0;0;0;5
PR;FAROL;1002;0;125;25;259;33;0;0;4;403;51;22;0;21;44;0;0;0;1;0;7
PR;FAXINAL;6452;0;569;119;1414;319;0;9;33;2235;382;65;0;138;160;4;1;0;0;4;80
PR;FAZENDA RIO GRANDE;44009;0;1613;673;4080;2006;0;72;103;9046;1120;382;0;1108;654;1;10;0;11;11;304
PR;FENIX;1535;0;153;21;303;46;0;1;6;587;109;20;0;54;30;0;1;0;6;0;10
PR;FERNANDES PINHEIRO;1846;0;152;26;285;66;0;0;13;583;46;35;0;44;37;0;0;0;0;0;4
PR;FIGUEIRA;2700;0;179;83;451;108;0;7;15;696;168;59;0;76;92;0;0;0;0;1;35
PR;FLOR DA SERRA DO SUL;1529;0;125;51;312;54;0;0;5;433;34;37;0;21;76;1;0;0;1;0;9
PR;FLORAI;1888;0;187;82;422;77;0;4;11;528;342;25;0;95;110;0;0;0;0;3;19
PR;FLORESTA;3400;0;333;139;904;146;0;7;22;1046;326;44;0;145;121;0;1;0;3;5;66
PR;FLORESTOPOLIS;4039;0;238;130;461;168;0;7;50;666;335;157;0;232;194;0;0;0;0;1;17
PR;FLORIDA;962;0;85;14;223;36;0;2;10;250;86;33;0;51;13;0;0;0;1;1;8
PR;FORMOSA DO OESTE;3245;0;350;37;848;94;0;4;14;1344;311;30;0;147;39;0;1;0;0;1;41
PR;FOZ DO IGUACU;122362;0;4153;3202;13009;7428;2;75;1218;35622;5186;1627;20;3434;5986;13;45;0;13;80;2171
PR;FOZ DO JORDAO;2106;0;101;22;279;65;0;0;15;237;43;28;0;42;22;2;1;0;0;1;14
PR;FRANCISCO ALVES;2215;0;211;49;449;77;0;2;10;1264;341;49;0;107;56;0;1;0;1;0;17
PR;FRANCISCO BELTRAO;39084;0;2613;942;7094;2393;0;76;215;10501;5175;287;0;1277;1422;6;26;0;1;15;1039
PR;GENERAL CARNEIRO;4316;0;535;73;971;270;0;3;56;623;91;113;0;122;74;0;5;0;2;0;21
PR;GODOY MOREIRA;881;0;79;4;241;20;0;0;4;659;45;17;0;18;3;0;0;0;1;2;7
PR;GOIOERE;11166;0;703;327;2081;440;0;54;61;3334;1475;71;0;452;531;21;2;0;10;16;202
PR;GOIOXIM;1705;0;175;26;468;74;1;1;22;632;25;50;0;23;46;0;0;0;0;0;6
PR;GRANDES RIOS;1787;0;131;9;445;59;0;1;9;824;43;24;0;31;22;0;0;0;0;0;10
PR;GUAIRA;13614;0;1185;396;2467;729;0;17;60;5512;2546;721;0;1153;1696;0;8;0;1;13;231
PR;GUAIRACA;1894;0;145;33;356;77;0;2;16;836;210;43;0;70;46;0;0;0;0;0;14
PR;GUAMIRANGA;2555;0;197;62;536;50;0;1;15;1160;56;42;0;45;114;0;1;0;1;3;13
PR;GUAPIRAMA;1274;0;146;79;240;58;0;2;5;451;70;32;0;62;135;0;0;0;0;3;11
PR;GUAPOREMA;689;0;57;25;154;13;0;0;3;309;54;16;0;37;39;1;0;0;0;0;5
PR;GUARACI;2108;0;126;17;338;88;0;1;7;476;92;48;0;67;21;1;0;0;0;0;14
PR;GUARANIACU;5273;0;527;149;1308;285;0;2;49;1288;151;67;0;115;226;0;3;0;3;6;60
PR;GUARAPUAVA;76079;0;5305;2176;13575;4339;0;103;619;13912;2696;592;0;2074;2876;19;28;0;22;21;1522
PR;GUARAQUECABA;444;0;38;2;105;39;0;1;7;312;12;19;0;9;2;0;1;0;0;1;7
PR;GUARATUBA;11093;0;585;91;1557;810;0;18;67;3058;1360;74;0;687;142;2;13;0;3;5;166
PR;HONORIO SERPA;1889;0;154;20;440;95;1;2;8;611;44;48;0;29;19;1;0;0;0;0;16
PR;IBAITI;10616;0;693;223;1796;452;0;17;67;2883;382;192;0;313;299;0;1;0;3;13;146
PR;IBEMA;2171;0;172;90;405;97;0;2;16;542;34;20;0;48;149;0;0;0;0;1;19
PR;IBIPORA;20945;0;1361;333;3118;1024;0;212;104;6752;2218;215;2;517;359;3;1;0;13;10;179
PR;ICARAIMA;3095;0;217;32;694;133;0;1;18;1402;399;58;0;226;44;0;0;0;0;0;27
PR;IGUARACU;1823;0;146;60;331;76;0;0;17;486;112;19;0;74;83;0;0;0;3;3;26
PR;IGUATU;595;0;56;3;151;18;1;0;4;431;35;10;0;2;6;0;0;0;0;2;1
PR;IMBAU;3760;0;285;82;682;161;0;7;31;1361;261;44;0;75;67;0;0;0;0;4;30
PR;IMBITUVA;11476;0;924;247;1862;430;0;6;60;3179;837;87;0;305;294;2;1;0;2;4;186
PR;INACIO MARTINS;2427;0;352;57;637;121;0;1;53;788;22;59;0;63;69;0;1;0;0;0;18
PR;INAJA;959;0;32;4;151;45;0;0;6;312;103;19;0;35;2;0;0;0;0;0;6
PR;INDIANOPOLIS;1644;0;151;147;287;37;0;2;4;560;238;19;0;77;146;0;0;0;0;0;8
PR;IPIRANGA;4770;0;421;99;1050;179;0;2;39;1672;99;112;0;168;114;3;1;0;3;1;43
PR;IPORA;5425;0;476;140;1095;189;0;4;20;2546;1120;49;0;228;178;1;1;0;3;3;67
PR;IRACEMA DO OESTE;869;0;89;15;226;21;0;0;5;342;69;8;0;28;17;0;0;0;0;0;5
PR;IRATI;25006;0;1939;476;4417;1283;0;10;147;6116;1048;185;0;848;562;3;7;0;6;7;400
PR;IRETAMA;3281;0;275;26;690;105;0;0;5;1601;137;56;0;60;38;0;1;0;0;4;19
PR;ITAGUAJE;1829;0;78;47;266;75;0;1;12;547;151;32;0;91;69;0;0;0;0;2;11
PR;ITAIPULANDIA;3809;0;341;85;764;241;0;2;40;1366;607;60;0;182;107;0;1;0;0;2;53
PR;ITAMBARACA;2208;0;215;42;444;87;0;3;23;699;135;37;0;72;50;5;1;0;0;2;15
PR;ITAMBE;2146;0;219;96;498;72;0;2;9;894;279;43;0;85;150;0;0;0;2;1;40
PR;ITAPEJARA D'OESTE;4577;0;460;123;1075;179;0;1;18;1067;388;62;0;130;207;0;2;0;1;0;81
PR;ITAPERUCU;9714;0;805;185;1765;500;0;5;108;2433;330;129;0;125;233;0;0;0;3;2;84
PR;ITAUNA DO SUL;1164;0;61;9;147;22;0;3;8;586;111;16;0;76;18;0;0;0;0;0;6
PR;IVAI;4492;0;477;86;1281;176;0;2;17;2371;73;63;0;63;88;3;0;0;1;2;69
PR;IVAIPORA;13628;0;1155;231;3092;588;0;13;51;4345;1609;137;0;335;391;7;5;0;1;14;171
PR;IVATE;2325;0;259;99;416;65;0;1;14;1004;398;92;0;284;150;1;0;0;0;1;18
PR;IVATUBA;905;0;66;23;188;31;0;1;7;290;70;10;0;41;28;0;0;0;0;0;6
PR;JABOTI;1400;0;78;8;370;56;0;0;10;769;58;22;0;38;8;0;0;0;0;0;9
PR;JACAREZINHO;14119;0;631;179;1969;831;0;14;150;5597;1287;157;0;620;281;1;1;0;1;9;182
PR;JAGUAPITA;4700;0;407;109;1112;210;0;26;51;1404;657;98;0;198;152;1;0;0;0;9;44
PR;JAGUARIAIVA;10928;0;792;411;2004;572;0;19;100;3412;403;161;0;366;566;3;2;0;4;8;141
PR;JANDAIA DO SUL;9047;0;776;183;1930;481;0;8;45;2305;788;77;0;363;267;2;1;0;1;10;130
PR;JANIOPOLIS;1967;0;167;33;576;74;0;5;11;791;166;33;0;53;38;0;0;0;0;2;17
PR;JAPIRA;1468;0;55;17;248;64;0;3;10;440;33;23;0;31;24;0;0;0;0;2;5
PR;JAPURA;3159;0;381;67;979;124;0;3;17;1326;561;32;0;237;88;0;0;0;4;0;41
PR;JARDIM ALEGRE;4389;0;388;239;940;121;1;5;20;1755;274;55;0;155;427;0;0;0;1;1;30
PR;JARDIM OLINDA;682;0;46;11;71;11;0;0;5;198;25;10;0;39;6;0;0;0;0;0;1
PR;JATAIZINHO;4598;0;391;91;794;207;0;13;35;1544;504;37;0;115;100;2;0;0;3;1;33
PR;JESUITAS;3716;0;381;61;943;126;0;4;21;1350;387;52;0;125;96;0;1;0;1;1;26
PR;JOAQUIM TAVORA;3973;0;309;49;821;194;0;4;25;1348;375;46;0;109;70;1;0;0;0;6;39
PR;JUNDIAI DO SUL;725;0;42;1;145;27;0;0;1;242;18;30;0;15;3;0;0;0;0;0;2
PR;JURANDA;2832;0;364;91;889;97;0;2;9;1160;463;18;0;101;134;0;1;0;1;2;48
PR;JUSSARA;2359;0;221;101;442;82;0;4;10;831;346;66;0;247;185;0;0;0;3;0;13
PR;KALORE;1617;0;181;31;463;47;0;1;21;759;87;27;0;19;38;0;0;0;1;2;12
PR;LAPA;16998;0;1434;429;3005;885;3;7;140;4922;651;261;0;678;506;1;4;0;4;2;184
PR;LARANJAL;1370;0;83;9;320;59;0;1;15;753;25;34;0;11;12;0;0;0;0;0;2
PR;LARANJEIRAS DO SUL;13012;0;1113;282;2726;646;0;16;63;2461;289;122;0;332;370;2;4;0;1;4;193
PR;LEOPOLIS;1271;0;108;18;276;64;0;6;11;446;58;14;0;20;19;0;0;0;0;0;6
PR;LIDIANOPOLIS;1258;0;136;60;368;34;0;0;7;650;76;30;0;52;103;0;0;0;1;2;6
PR;LINDOESTE;1935;0;138;52;403;71;0;3;18;588;50;50;0;72;93;0;0;0;1;0;15
PR;LOANDA;8505;0;505;182;1675;422;0;20;40;3253;1859;74;0;520;322;1;0;0;6;1;146
PR;LOBATO;1546;0;172;63;410;57;0;2;10;481;178;43;0;143;95;0;3;0;3;2;14
PR;LONDRINA;243534;0;9555;2344;33177;16361;1;2077;857;75781;18443;1919;1;6494;3357;42;53;0;70;117;5514
PR;LUIZIANA;2132;0;233;33;462;65;0;2;10;713;75;33;0;49;58;0;0;0;1;3;12
PR;LUNARDELLI;1754;0;125;10;351;58;0;0;10;815;71;15;0;35;14;0;0;0;0;1;12
PR;LUPIONOPOLIS;1646;0;108;12;315;52;0;0;18;546;100;64;0;76;11;6;0;0;1;3;10
PR;MALLET;4793;0;583;190;1151;234;0;3;24;1877;141;100;0;112;196;0;0;0;2;2;36
PR;MAMBORE;5443;0;750;241;1738;231;0;7;19;1742;557;53;0;210;401;2;1;0;2;3;135
PR;MANDAGUACU;8842;0;588;290;1483;340;1;19;36;2761;830;67;0;390;486;0;1;0;5;7;92
PR;MANDAGUARI;15045;0;1017;223;2595;701;0;68;87;5033;2434;95;0;537;332;1;2;0;6;30;232
PR;MANDIRITUBA;9398;0;1225;516;1684;490;0;9;59;2505;307;105;0;364;600;0;17;0;5;2;110
PR;MANFRINOPOLIS;939;0;62;4;157;34;0;0;10;350;25;24;0;10;7;0;0;0;1;0;3
PR;MANGUEIRINHA;6480;0;711;159;1453;334;0;3;44;1510;239;108;0;192;275;1;1;0;0;2;99
PR;MANOEL RIBAS;4657;0;491;183;1358;257;0;3;30;1454;194;54;0;155;306;1;0;0;2;1;93
PR;MARECHAL CANDIDO RONDON;23182;0;1836;857;4578;1814;0;76;123;8090;5157;251;0;1415;1153;12;21;0;10;14;463
PR;MARIA HELENA;1730;0;142;19;381;51;0;1;17;891;217;47;0;87;26;0;0;0;0;0;6
PR;MARIALVA;15155;0;1197;641;3163;853;0;34;73;4653;1727;123;0;766;1033;0;1;0;11;13;269
PR;MARILANDIA DO SUL;3189;0;297;66;627;159;0;0;25;1349;176;43;0;87;84;5;0;0;4;5;27
PR;MARILENA;2477;0;161;32;400;71;0;3;7;1459;403;40;0;108;30;3;0;0;2;0;6
PR;MARILUZ;3220;0;214;113;564;89;0;5;20;1361;353;86;0;73;135;0;0;0;0;1;15
PR;MARINGA;180019;0;10464;6989;29968;11917;2;538;595;50881;20447;974;0;9372;10647;11;49;0;218;100;5659
PR;MARIOPOLIS;2325;0;298;90;673;136;1;0;23;580;63;51;0;30;105;0;1;0;0;0;50
PR;MARIPA;2385;0;423;67;847;191;0;2;19;701;174;19;0;118;85;0;0;0;0;0;38
PR;MARMELEIRO;6299;0;528;481;1307;252;0;2;36;1421;389;67;0;231;768;0;5;0;2;1;107
PR;MARQUINHO;1271;0;99;5;422;65;0;1;7;519;12;29;0;9;3;0;1;0;1;3;9
PR;MARUMBI;1502;0;139;18;403;80;0;1;6;659;77;28;0;43;24;0;0;0;0;4;18
PR;MATELANDIA;7590;0;868;377;1277;394;0;6;32;2160;633;138;0;248;433;0;2;0;2;3;115
PR;MATINHOS;11033;0;420;35;1270;731;0;21;63;3516;1214;64;0;649;45;1;11;0;3;23;166
PR;MATO RICO;806;0;126;1;315;22;0;0;10;536;14;18;0;7;0;0;0;0;0;0;3
PR;MAUA DA SERRA;3567;0;303;97;593;130;0;4;20;1066;205;43;0;91;125;0;0;0;2;1;38
PR;MEDIANEIRA;21643;0;1569;841;4228;1370;0;20;107;6108;2761;156;0;668;1034;3;14;0;4;8;416
PR;MERCEDES;2306;0;327;121;699;188;0;2;15;1283;368;32;0;206;176;1;1;0;0;1;58
PR;MIRADOR;594;0;22;0;87;23;0;0;8;205;60;11;0;9;0;0;0;0;0;0;0
PR;MIRASELVA;686;0;45;15;154;30;0;0;13;233;33;37;0;37;22;0;0;0;0;1;2
PR;MISSAL;4228;0;464;163;1143;309;0;1;32;1729;488;59;0;218;230;1;6;0;1;1;104
PR;MOREIRA SALES;3486;0;349;91;727;115;0;5;16;1554;298;110;0;160;142;4;0;0;1;1;20
PR;MORRETES;4746;1;292;40;710;371;0;0;32;1927;379;49;0;338;66;1;3;0;1;1;72
PR;MUNHOZ DE MELLO;1449;0;110;35;342;43;0;1;9;355;63;13;0;61;49;0;0;0;0;0;9
PR;NOSSA SENHORA DAS GRACAS;1257;0;52;8;201;66;0;1;7;299;66;42;0;54;16;0;0;0;1;1;4
PR;NOVA ALIANCA DO IVAI;395;0;25;0;80;18;0;1;9;223;48;11;0;12;1;0;0;0;0;0;3
PR;NOVA AMERICA DA COLINA;1194;0;118;11;195;52;0;2;9;374;38;34;0;83;30;0;1;0;1;0;10
PR;NOVA AURORA;5100;0;545;151;1274;221;0;2;20;1363;717;54;0;145;215;0;0;0;1;1;56
PR;NOVA CANTU;2112;0;184;14;561;78;0;2;5;985;64;34;0;33;20;0;0;0;0;2;12
PR;NOVA ESPERANCA;10743;0;845;344;1905;553;0;21;63;3484;1985;102;0;578;554;2;2;0;8;8;137
PR;NOVA ESPERANCA DO SUDOESTE;1806;0;213;35;376;81;0;0;18;678;129;33;0;40;77;0;0;0;2;0;21
PR;NOVA FATIMA;2765;0;306;16;458;133;0;3;13;729;86;62;0;63;24;0;0;0;0;0;20
PR;NOVA LARANJEIRAS;2660;0;234;64;775;119;0;0;13;920;39;46;0;53;96;0;0;0;0;0;28
PR;NOVA LONDRINA;6042;0;377;206;858;237;0;15;32;2165;962;93;0;357;363;5;1;0;3;3;79
PR;NOVA OLIMPIA;2070;0;137;31;405;79;0;2;14;894;340;39;0;97;45;0;0;0;0;0;27
PR;NOVA PRATA DO IGUACU;4053;0;378;99;936;138;1;0;19;1495;375;50;0;133;157;0;1;0;1;3;53
PR;NOVA SANTA BARBARA;1549;0;182;38;309;49;0;4;15;517;54;15;0;21;55;0;0;0;0;0;9
PR;NOVA SANTA ROSA;3678;0;544;126;1096;260;0;3;24;1295;328;25;0;165;191;2;2;0;0;4;101
PR;NOVA TEBAS;2187;0;182;19;531;76;0;0;13;963;36;34;0;33;31;1;1;0;1;0;5
PR;NOVO ITACOLOMI;1065;0;140;13;297;36;0;1;6;509;52;19;0;15;16;0;0;0;0;0;8
PR;ORTIGUEIRA;6556;0;637;88;1523;342;0;6;61;2491;317;121;0;153;123;2;0;0;1;1;47
PR;OURIZONA;1286;0;122;27;209;38;1;1;5;422;69;21;0;60;45;0;0;0;0;0;9
PR;OURO VERDE DO OESTE;1787;0;201;16;456;89;0;1;11;771;92;24;0;67;29;0;0;0;0;2;15
PR;PAICANDU;15343;0;702;245;1931;554;0;20;57;5898;2288;67;0;549;307;0;1;0;5;19;93
PR;PALMAS;16429;0;1328;398;3270;1021;0;65;104;2768;470;155;0;312;596;2;2;0;5;9;233
PR;PALMEIRA;13224;0;1192;450;2842;789;0;8;80;3018;602;127;0;444;653;0;7;0;3;11;190
PR;PALMITAL;4281;0;367;61;1338;158;0;3;21;1543;148;88;0;57;82;0;0;0;2;0;37
PR;PALOTINA;13231;0;1480;605;3863;908;1;8;78;3543;2562;434;0;550;816;2;1;0;10;8;275
PR;PARAISO DO NORTE;4710;0;315;57;813;172;1;8;25;1510;1095;102;0;218;57;0;1;0;3;3;48
PR;PARANACITY;3445;0;303;100;524;107;0;5;24;977;574;62;0;338;155;0;0;0;0;2;34
PR;PARANAGUA;40579;0;2079;2413;3756;2387;0;86;197;19679;3899;241;0;1964;3412;7;14;0;53;27;550
PR;PARANAPOEMA;1035;0;84;25;126;39;0;0;9;252;45;26;0;39;45;0;0;0;0;0;12
PR;PARANAVAI;34686;0;2315;586;6901;1734;0;432;176;14703;7530;291;0;1806;947;13;10;0;6;21;530
PR;PATO BRAGADO;2106;0;230;46;502;155;0;1;10;642;322;29;0;140;55;0;6;0;0;3;38
PR;PATO BRANCO;38527;2;2557;800;7621;2617;1;34;208;8264;2522;438;0;1177;1073;10;24;0;13;22;1188
PR;PAULA FREITAS;2049;0;255;45;442;78;0;0;10;629;91;38;0;66;58;0;0;0;4;1;12
PR;PAULO FRONTIN;2749;0;336;55;623;130;0;1;10;968;71;31;0;86;82;0;1;0;2;0;16
PR;PEABIRU;4772;0;443;67;948;156;0;5;25;1508;312;37;0;141;97;0;3;0;1;3;43
PR;PEROBAL;2310;0;170;31;467;60;0;0;13;820;244;37;0;111;54;0;0;0;1;0;10
PR;PEROLA;4662;0;274;38;842;140;0;3;19;2199;834;27;0;255;51;2;1;0;0;0;47
PR;PEROLA D'OESTE;2469;0;261;133;499;129;0;0;9;950;136;27;0;63;247;0;1;0;4;0;39
PR;PIEN;5135;0;530;160;942;253;0;0;35;1816;238;36;0;136;170;1;3;0;0;2;47
PR;PINHAIS;58513;0;2333;499;6685;3747;3;71;277;14732;2447;502;5;2235;539;0;41;1;24;23;1096
PR;PINHAL DO SAO BENTO;766;0;55;4;141;20;0;0;8;489;31;19;0;12;3;0;0;0;0;0;5
PR;PINHALAO;2027;0;152;13;486;63;0;1;13;823;51;29;0;30;5;0;0;0;2;0;15
PR;PINHAO;9437;0;765;98;2293;425;0;8;114;1898;170;174;0;165;113;1;2;0;2;17;72
PR;PIRAI DO SUL;9032;0;566;241;1665;362;0;6;71;2361;404;139;0;200;292;2;0;0;1;5;48
PR;PIRAQUARA;34031;0;741;178;2799;1749;0;52;140;10135;1317;238;0;1227;140;0;11;0;7;7;242
PR;PITANGA;12691;0;1237;520;3309;660;0;7;56;3738;484;167;1;286;811;3;5;0;4;7;160
PR;PITANGUEIRAS;1099;0;72;11;208;50;0;2;12;311;64;39;0;28;14;0;0;0;0;0;3
PR;PLANALTINA DO PARANA;1368;0;116;32;305;43;0;0;7;635;167;28;0;71;36;1;0;0;3;0;16
PR;PLANALTO;4803;0;508;119;858;240;0;2;18;2192;267;54;0;124;215;0;2;0;3;1;57
PR;PONTA GROSSA;140119;0;6960;6159;20857;8938;0;111;901;28519;3374;1281;1;4871;8256;16;65;0;99;50;2717
PR;PONTAL DO PARANA;7984;0;392;97;1039;495;0;5;51;2138;416;73;0;610;141;1;6;0;10;10;100
PR;PORECATU;5245;0;288;113;546;235;0;28;39;1101;512;210;0;223;330;0;0;0;0;1;60
PR;PORTO AMAZONAS;1516;0;115;22;245;88;0;0;14;271;49;26;0;51;28;0;0;0;1;1;12
PR;PORTO BARREIRO;982;0;127;7;324;77;0;0;11;438;18;36;0;22;7;0;0;0;0;0;9
PR;PORTO RICO;932;0;44;3;196;50;0;2;8;404;229;14;0;178;2;0;0;0;0;0;21
PR;PORTO VITORIA;1262;0;172;37;261;70;0;0;6;406;71;21;0;15;46;0;0;0;0;0;7
PR;PRADO FERREIRA;1317;0;128;60;231;57;0;1;13;263;35;21;0;47;93;0;0;0;0;1;6
PR;PRANCHITA;2563;0;394;153;723;131;0;0;15;842;219;22;0;88;261;2;1;0;7;1;86
PR;PRESIDENTE CASTELO BRANCO;1923;0;135;102;299;78;0;0;7;541;120;35;0;93;93;0;1;0;0;0;20
PR;PRIMEIRO DE MAIO;3902;0;380;57;896;153;0;19;20;1338;838;42;0;304;88;1;0;0;3;1;41
PR;PRUDENTOPOLIS;17044;0;1777;347;5049;745;0;11;94;6698;857;223;0;254;403;3;5;0;5;10;198
PR;QUARTO CENTENARIO;1582;0;146;74;326;54;0;1;7;466;76;13;0;58;138;0;0;0;0;1;13
PR;QUATIGUA;2863;0;400;98;687;116;0;0;20;1016;370;23;0;97;110;0;0;0;0;3;35
PR;QUATRO BARRAS;10934;0;797;453;1291;653;0;17;66;2055;282;126;0;421;507;0;4;0;6;3;177
PR;QUATRO PONTES;1853;0;222;114;562;163;0;0;5;698;258;9;0;145;187;0;2;0;0;1;34
PR;QUEDAS DO IGUACU;11798;0;905;217;2181;538;1;4;48;3179;943;218;0;311;316;2;4;0;2;3;139
PR;QUERENCIA DO NORTE;3379;0;272;50;696;98;0;3;9;1621;420;48;0;142;77;0;0;0;8;3;23
PR;QUINTA DO SOL;1571;0;196;26;361;66;0;1;9;620;70;33;0;30;45;0;0;0;2;1;20
PR;QUITANDINHA;6425;0;640;163;1266;287;2;2;20;2240;255;122;0;207;185;1;2;0;0;1;27
PR;RAMILANDIA;1310;0;76;12;200;36;0;0;8;494;29;24;0;10;13;0;0;0;1;0;7
PR;RANCHO ALEGRE;1324;0;115;11;237;55;1;3;12;470;128;21;0;53;12;0;0;0;0;0;13
PR;RANCHO ALEGRE D'OESTE;914;0;94;94;262;22;1;0;6;400;116;16;0;39;183;0;0;0;0;3;16
PR;REALEZA;8128;0;756;311;1731;425;0;4;48;2342;903;58;0;316;503;2;4;0;2;2;158
PR;REBOUCAS;4991;0;332;45;816;186;0;1;29;1600;147;68;0;126;53;0;5;0;2;0;35
PR;RENASCENCA;2673;0;307;139;731;126;0;1;12;718;90;45;0;73;268;0;0;0;1;3;53
PR;RESERVA;8126;0;875;293;1982;318;0;2;51;2939;337;138;0;185;450;1;0;0;2;4;71
PR;RESERVA DO IGUACU;1930;0;102;29;341;67;0;0;20;379;29;31;0;26;28;0;0;0;1;0;5
PR;RIBEIRAO CLARO;4062;0;257;36;995;222;0;1;51;1787;512;50;0;196;40;0;0;0;0;6;61
PR;RIBEIRAO DO PINHAL;4792;0;285;60;717;200;0;10;47;1248;288;100;0;77;74;0;2;0;0;1;31
PR;RIO AZUL;5830;0;400;103;1048;206;0;1;15;1890;241;50;0;135;129;0;1;0;1;0;26
PR;RIO BOM;1290;0;115;10;307;32;0;0;9;537;43;16;0;19;8;0;0;0;0;0;6
PR;RIO BONITO DO IGUACU;5011;0;435;32;1080;174;0;4;20;1791;71;111;0;75;42;0;1;0;0;4;28
PR;RIO BRANCO DO IVAI;1264;0;59;23;251;52;0;1;9;560;36;18;0;21;45;1;0;0;0;0;6
PR;RIO BRANCO DO SUL;11330;0;753;447;2042;536;1;13;137;3196;407;273;0;198;674;2;2;0;7;3;113
PR;RIO NEGRO;14738;0;1112;232;2183;718;0;7;96;4215;751;93;0;504;252;4;9;0;1;6;84
PR;ROLANDIA;26054;0;1650;481;3403;1549;0;428;164;8241;3975;161;0;676;688;3;1;0;3;7;317
PR;RONCADOR;3714;0;464;71;1027;125;0;0;10;1445;165;61;0;52;124;0;1;0;4;1;29
PR;RONDON;3535;0;322;97;649;104;0;1;20;1122;491;157;0;271;150;2;1;0;6;1;38
PR;ROSARIO DO IVAI;1524;0;121;6;433;58;0;0;17;986;118;32;0;20;8;0;0;0;0;0;14
PR;SABAUDIA;2850;0;300;72;686;144;0;1;16;986;333;36;0;86;105;2;0;0;0;0;33
PR;SALGADO FILHO;1920;0;120;19;366;78;0;0;8;721;120;42;0;25;35;0;0;0;3;0;13
PR;SALTO DO ITARARE;1994;0;142;21;386;94;0;2;13;762;77;39;0;42;10;0;0;0;0;2;20
PR;SALTO DO LONTRA;5694;0;408;84;1132;234;0;1;24;1723;392;53;0;121;146;0;0;0;2;1;74
PR;SANTA AMELIA;1071;0;82;5;186;40;0;1;11;450;41;28;0;38;2;0;0;0;2;0;3
PR;SANTA CECILIA DO PAVAO;1337;0;123;29;268;55;0;2;11;451;66;20;0;20;51;0;0;0;0;0;9
PR;SANTA CRUZ DO MONTE CASTELO;3249;0;238;34;615;133;0;2;19;1348;376;59;0;145;52;1;0;0;6;4;24
PR;SANTA FE;4028;0;341;105;865;194;0;12;23;1166;714;44;0;172;127;0;0;0;2;0;61
PR;SANTA HELENA;9768;0;828;239;2153;593;0;9;82;3425;1688;170;0;515;303;4;2;0;4;4;138
PR;SANTA INES;598;0;24;3;94;18;0;0;10;161;22;9;0;19;3;0;1;0;0;0;2
PR;SANTA ISABEL DO IVAI;3148;0;205;51;638;126;0;8;18;1413;537;43;0;134;51;0;1;0;1;0;34
PR;SANTA IZABEL DO OESTE;3837;0;318;111;869;168;0;0;25;1529;357;45;0;103;180;0;0;0;1;1;70
PR;SANTA LUCIA;1365;0;144;26;391;64;0;0;6;478;80;17;0;57;34;0;0;0;0;0;29
PR;SANTA MARIA DO OESTE;3334;0;338;34;848;143;0;1;20;1048;87;37;0;32;31;0;0;0;0;2;23
PR;SANTA MARIANA;4014;0;354;278;738;165;0;6;34;1129;257;62;0;156;413;0;0;0;1;4;39
PR;SANTA MONICA;944;0;59;8;128;28;0;0;11;480;129;21;0;39;8;0;1;0;8;0;4
PR;SANTA TEREZA DO OESTE;4721;0;353;101;894;288;0;1;28;971;171;30;0;260;154;0;2;0;4;2;55
