UF;MUNICIPIO;TIPO DE VEICULO;QUANTIDADE
SE;SANTA LUZIA DO ITANHY;MOTOCICLETA;750
SE;SANTA ROSA DE LIMA;MOTOCICLETA;358
SE;SANTANA DO SAO FRANCISCO;MOTOCICLETA;668
SE;SANTO AMARO DAS BROTAS;MOTOCICLETA;828
SE;SAO CRISTOVAO;MOTOCICLETA;8698
SE;SAO DOMINGOS;MOTOCICLETA;1451
SE;SAO FRANCISCO;MOTOCICLETA;284
SE;SAO MIGUEL DO ALEIXO;MOTOCICLETA;478
SE;SIMAO DIAS;MOTOCICLETA;9464
SE;SIRIRI;MOTOCICLETA;578
SE;TELHA;MOTOCICLETA;505
SE;TOBIAS BARRETO;MOTOCICLETA;11400
SE;TOMAR DO GERU;MOTOCICLETA;1801
SE;UMBAUBA;MOTOCICLETA;4157
SE;AMPARO DE SAO FRANCISCO;CAMIONETA;11
SE;AQUIDABA;CAMIONETA;50
SE;ARACAJU;CAMIONETA;13016
SE;ARAUA;CAMIONETA;29
SE;AREIA BRANCA;CAMIONETA;62
SE;BARRA DOS COQUEIROS;CAMIONETA;339
SE;BOQUIM;CAMIONETA;89
SE;BREJO GRANDE;CAMIONETA;5
SE;CAMPO DO BRITO;CAMIONETA;70
SE;CANHOBA;CAMIONETA;7
SE;CANINDE DE SAO FRANCISCO;CAMIONETA;60
SE;CAPELA;CAMIONETA;121
SE;CARIRA;CAMIONETA;80
SE;CARMOPOLIS;CAMIONETA;72
SE;CEDRO DE SAO JOAO;CAMIONETA;21
SE;CRISTINAPOLIS;CAMIONETA;33
SE;CUMBE;CAMIONETA;7
SE;DIVINA PASTORA;CAMIONETA;13
SE;ESTANCIA;CAMIONETA;474
SE;FEIRA NOVA;CAMIONETA;15
SE;FREI PAULO;CAMIONETA;54
SE;GARARU;CAMIONETA;19
SE;GENERAL MAYNARD;CAMIONETA;23
SE;GRACCHO CARDOSO;CAMIONETA;13
SE;ILHA DAS FLORES;CAMIONETA;20
SE;INDIAROBA;CAMIONETA;50
SE;ITABAIANA;CAMIONETA;704
SE;ITABAIANINHA;CAMIONETA;122
SE;ITABI;CAMIONETA;7
SE;ITAPORANGA D'AJUDA;CAMIONETA;125
SE;JAPARATUBA;CAMIONETA;87
SE;JAPOATA;CAMIONETA;45
SE;LAGARTO;CAMIONETA;729
SE;LARANJEIRAS;CAMIONETA;73
SE;MACAMBIRA;CAMIONETA;20
SE;MALHADA DOS BOIS;CAMIONETA;20
SE;MALHADOR;CAMIONETA;30
SE;MARUIM;CAMIONETA;72
SE;MOITA BONITA;CAMIONETA;31
SE;MONTE ALEGRE DE SERGIPE;CAMIONETA;29
SE;MURIBECA;CAMIONETA;19
SE;NEOPOLIS;CAMIONETA;61
SE;NOSSA SENHORA APARECIDA;CAMIONETA;23
SE;NOSSA SENHORA DA GLORIA;CAMIONETA;193
SE;NOSSA SENHORA DAS DORES;CAMIONETA;86
SE;NOSSA SENHORA DE LOURDES;CAMIONETA;17
SE;NOSSA SENHORA DO SOCORRO;CAMIONETA;1075
SE;PACATUBA;CAMIONETA;14
SE;PEDRA MOLE;CAMIONETA;8
SE;PEDRINHAS;CAMIONETA;25
SE;PINHAO;CAMIONETA;14
SE;PIRAMBU;CAMIONETA;35
SE;POCO REDONDO;CAMIONETA;39
SE;POCO VERDE;CAMIONETA;87
SE;PORTO DA FOLHA;CAMIONETA;47
SE;PROPRIA;CAMIONETA;150
SE;RIACHAO DO DANTAS;CAMIONETA;49
SE;RIACHUELO;CAMIONETA;30
SE;RIBEIROPOLIS;CAMIONETA;56
SE;ROSARIO DO CATETE;CAMIONETA;45
SE;SALGADO;CAMIONETA;86
SE;SANTA LUZIA DO ITANHY;CAMIONETA;39
SE;SANTA ROSA DE LIMA;CAMIONETA;4
SE;SANTANA DO SAO FRANCISCO;CAMIONETA;12
SE;SANTO AMARO DAS BROTAS;CAMIONETA;53
SE;SAO CRISTOVAO;CAMIONETA;458
SE;SAO DOMINGOS;CAMIONETA;30
SE;SAO FRANCISCO;CAMIONETA;8
SE;SAO MIGUEL DO ALEIXO;CAMIONETA;11
SE;SIMAO DIAS;CAMIONETA;164
SE;SIRIRI;CAMIONETA;27
SE;TELHA;CAMIONETA;10
SE;TOBIAS BARRETO;CAMIONETA;240
SE;TOMAR DO GERU;CAMIONETA;21
SE;UMBAUBA;CAMIONETA;101
SE;AMPARO DE SAO FRANCISCO;CAMINHONETE;27
SE;AQUIDABA;CAMINHONETE;277
SE;ARACAJU;CAMINHONETE;22008
SE;ARAUA;CAMINHONETE;136
SE;AREIA BRANCA;CAMINHONETE;290
SE;BARRA DOS COQUEIROS;CAMINHONETE;548
SE;BOQUIM;CAMINHONETE;409
SE;BREJO GRANDE;CAMINHONETE;53
SE;CAMPO DO BRITO;CAMINHONETE;478
SE;CANHOBA;CAMINHONETE;41
SE;CANINDE DE SAO FRANCISCO;CAMINHONETE;540
SE;CAPELA;CAMINHONETE;330
SE;CARIRA;CAMINHONETE;576
SE;CARMOPOLIS;CAMINHONETE;244
SE;CEDRO DE SAO JOAO;CAMINHONETE;95
SE;CRISTINAPOLIS;CAMINHONETE;191
SE;CUMBE;CAMINHONETE;58
SE;DIVINA PASTORA;CAMINHONETE;46
SE;ESTANCIA;CAMINHONETE;1565
SE;FEIRA NOVA;CAMINHONETE;48
SE;FREI PAULO;CAMINHONETE;373
SE;GARARU;CAMINHONETE;123
SE;GENERAL MAYNARD;CAMINHONETE;25
SE;GRACCHO CARDOSO;CAMINHONETE;75
SE;ILHA DAS FLORES;CAMINHONETE;71
SE;INDIAROBA;CAMINHONETE;155
SE;ITABAIANA;CAMINHONETE;3680
SE;ITABAIANINHA;CAMINHONETE;663
SE;ITABI;CAMINHONETE;64
SE;ITAPORANGA D'AJUDA;CAMINHONETE;455
SE;JAPARATUBA;CAMINHONETE;238
SE;JAPOATA;CAMINHONETE;229
SE;LAGARTO;CAMINHONETE;3044
SE;LARANJEIRAS;CAMINHONETE;272
SE;MACAMBIRA;CAMINHONETE;102
SE;MALHADA DOS BOIS;CAMINHONETE;51
SE;MALHADOR;CAMINHONETE;352
SE;MARUIM;CAMINHONETE;163
SE;MOITA BONITA;CAMINHONETE;302
SE;MONTE ALEGRE DE SERGIPE;CAMINHONETE;261
SE;MURIBECA;CAMINHONETE;87
SE;NEOPOLIS;CAMINHONETE;217
SE;NOSSA SENHORA APARECIDA;CAMINHONETE;193
SE;NOSSA SENHORA DA GLORIA;CAMINHONETE;1139
SE;NOSSA SENHORA DAS DORES;CAMINHONETE;502
SE;NOSSA SENHORA DE LOURDES;CAMINHONETE;94
SE;NOSSA SENHORA DO SOCORRO;CAMINHONETE;2199
SE;PACATUBA;CAMINHONETE;148
SE;PEDRA MOLE;CAMINHONETE;37
SE;PEDRINHAS;CAMINHONETE;121
SE;PINHAO;CAMINHONETE;85
SE;PIRAMBU;CAMINHONETE;121
SE;POCO REDONDO;CAMINHONETE;402
SE;POCO VERDE;CAMINHONETE;507
SE;PORTO DA FOLHA;CAMINHONETE;399
SE;PROPRIA;CAMINHONETE;626
SE;RIACHAO DO DANTAS;CAMINHONETE;236
SE;RIACHUELO;CAMINHONETE;70
SE;RIBEIROPOLIS;CAMINHONETE;543
SE;ROSARIO DO CATETE;CAMINHONETE;107
SE;SALGADO;CAMINHONETE;407
SE;SANTA LUZIA DO ITANHY;CAMINHONETE;88
SE;SANTA ROSA DE LIMA;CAMINHONETE;51
SE;SANTANA DO SAO FRANCISCO;CAMINHONETE;52
SE;SANTO AMARO DAS BROTAS;CAMINHONETE;121
SE;SAO CRISTOVAO;CAMINHONETE;1509
SE;SAO DOMINGOS;CAMINHONETE;159
SE;SAO FRANCISCO;CAMINHONETE;59
SE;SAO MIGUEL DO ALEIXO;CAMINHONETE;60
SE;SIMAO DIAS;CAMINHONETE;1063
SE;SIRIRI;CAMINHONETE;103
SE;TELHA;CAMINHONETE;34
SE;TOBIAS BARRETO;CAMINHONETE;1108
SE;TOMAR DO GERU;CAMINHONETE;160
SE;UMBAUBA;CAMINHONETE;494
SE;AMPARO DE SAO FRANCISCO;CAMINHAO;8
SE;AQUIDABA;CAMINHAO;130
SE;ARACAJU;CAMINHAO;6085
SE;ARAUA;CAMINHAO;60
SE;AREIA BRANCA;CAMINHAO;180
SE;BARRA DOS COQUEIROS;CAMINHAO;120
SE;BOQUIM;CAMINHAO;239
SE;BREJO GRANDE;CAMINHAO;9
SE;CAMPO DO BRITO;CAMINHAO;707
SE;CANHOBA;CAMINHAO;11
SE;CANINDE DE SAO FRANCISCO;CAMINHAO;204
SE;CAPELA;CAMINHAO;174
SE;CARIRA;CAMINHAO;319
SE;CARMOPOLIS;CAMINHAO;113
SE;CEDRO DE SAO JOAO;CAMINHAO;21
SE;CRISTINAPOLIS;CAMINHAO;146
SE;CUMBE;CAMINHAO;32
SE;DIVINA PASTORA;CAMINHAO;13
SE;ESTANCIA;CAMINHAO;618
SE;FEIRA NOVA;CAMINHAO;25
SE;FREI PAULO;CAMINHAO;165
SE;GARARU;CAMINHAO;61
SE;GENERAL MAYNARD;CAMINHAO;14
SE;GRACCHO CARDOSO;CAMINHAO;27
SE;ILHA DAS FLORES;CAMINHAO;19
SE;INDIAROBA;CAMINHAO;47
SE;ITABAIANA;CAMINHAO;3566
SE;ITABAIANINHA;CAMINHAO;624
SE;ITABI;CAMINHAO;24
SE;ITAPORANGA D'AJUDA;CAMINHAO;345
SE;JAPARATUBA;CAMINHAO;79
SE;JAPOATA;CAMINHAO;66
SE;LAGARTO;CAMINHAO;1268
SE;LARANJEIRAS;CAMINHAO;125
SE;MACAMBIRA;CAMINHAO;78
SE;MALHADA DOS BOIS;CAMINHAO;32
SE;MALHADOR;CAMINHAO;238
SE;MARUIM;CAMINHAO;46
SE;MOITA BONITA;CAMINHAO;499
SE;MONTE ALEGRE DE SERGIPE;CAMINHAO;204
SE;MURIBECA;CAMINHAO;32
SE;NEOPOLIS;CAMINHAO;53
SE;NOSSA SENHORA APARECIDA;CAMINHAO;160
SE;NOSSA SENHORA DA GLORIA;CAMINHAO;670
SE;NOSSA SENHORA DAS DORES;CAMINHAO;270
SE;NOSSA SENHORA DE LOURDES;CAMINHAO;39
SE;NOSSA SENHORA DO SOCORRO;CAMINHAO;1241
SE;PACATUBA;CAMINHAO;421
SE;PEDRA MOLE;CAMINHAO;12
SE;PEDRINHAS;CAMINHAO;60
SE;PINHAO;CAMINHAO;29
SE;PIRAMBU;CAMINHAO;34
SE;POCO REDONDO;CAMINHAO;203
SE;POCO VERDE;CAMINHAO;141
SE;PORTO DA FOLHA;CAMINHAO;131
SE;PROPRIA;CAMINHAO;282
SE;RIACHAO DO DANTAS;CAMINHAO;45
SE;RIACHUELO;CAMINHAO;47
SE;RIBEIROPOLIS;CAMINHAO;272
SE;ROSARIO DO CATETE;CAMINHAO;48
SE;SALGADO;CAMINHAO;149
SE;SANTA LUZIA DO ITANHY;CAMINHAO;34
SE;SANTA ROSA DE LIMA;CAMINHAO;22
SE;SANTANA DO SAO FRANCISCO;CAMINHAO;21
SE;SANTO AMARO DAS BROTAS;CAMINHAO;28
SE;SAO CRISTOVAO;CAMINHAO;495
SE;SAO DOMINGOS;CAMINHAO;175
SE;SAO FRANCISCO;CAMINHAO;26
SE;SAO MIGUEL DO ALEIXO;CAMINHAO;25
SE;SIMAO DIAS;CAMINHAO;332
SE;SIRIRI;CAMINHAO;46
SE;TELHA;CAMINHAO;18
SE;TOBIAS BARRETO;CAMINHAO;399
SE;TOMAR DO GERU;CAMINHAO;71
SE;UMBAUBA;CAMINHAO;322
SE;AMPARO DE SAO FRANCISCO;AUTOMOVEL;174
SE;AQUIDABA;AUTOMOVEL;1811
SE;ARACAJU;AUTOMOVEL;177813
SE;ARAUA;AUTOMOVEL;1016
SE;AREIA BRANCA;AUTOMOVEL;1915
SE;BARRA DOS COQUEIROS;AUTOMOVEL;5189
SE;BOQUIM;AUTOMOVEL;2917
SE;BREJO GRANDE;AUTOMOVEL;232
SE;CAMPO DO BRITO;AUTOMOVEL;2141
SE;CANHOBA;AUTOMOVEL;225
SE;CANINDE DE SAO FRANCISCO;AUTOMOVEL;2617
SE;CAPELA;AUTOMOVEL;2937
SE;CARIRA;AUTOMOVEL;2621
SE;CARMOPOLIS;AUTOMOVEL;2125
SE;CEDRO DE SAO JOAO;AUTOMOVEL;631
SE;CRISTINAPOLIS;AUTOMOVEL;1458
SE;CUMBE;AUTOMOVEL;407
SE;DIVINA PASTORA;AUTOMOVEL;444
SE;ESTANCIA;AUTOMOVEL;9898
SE;FEIRA NOVA;AUTOMOVEL;536
SE;FREI PAULO;AUTOMOVEL;1750
SE;GARARU;AUTOMOVEL;582
SE;GENERAL MAYNARD;AUTOMOVEL;411
SE;GRACCHO CARDOSO;AUTOMOVEL;516
SE;ILHA DAS FLORES;AUTOMOVEL;432
SE;INDIAROBA;AUTOMOVEL;1278
SE;ITABAIANA;AUTOMOVEL;16713
SE;ITABAIANINHA;AUTOMOVEL;3442
SE;ITABI;AUTOMOVEL;439
SE;ITAPORANGA D'AJUDA;AUTOMOVEL;3324
SE;JAPARATUBA;AUTOMOVEL;2170
SE;JAPOATA;AUTOMOVEL;1072
SE;LAGARTO;AUTOMOVEL;15403
SE;LARANJEIRAS;AUTOMOVEL;3071
SE;MACAMBIRA;AUTOMOVEL;578
SE;MALHADA DOS BOIS;AUTOMOVEL;380
SE;MALHADOR;AUTOMOVEL;1176
SE;MARUIM;AUTOMOVEL;1913
SE;MOITA BONITA;AUTOMOVEL;1246
SE;MONTE ALEGRE DE SERGIPE;AUTOMOVEL;1324
SE;MURIBECA;AUTOMOVEL;717
SE;NEOPOLIS;AUTOMOVEL;1431
SE;NOSSA SENHORA APARECIDA;AUTOMOVEL;927
SE;NOSSA SENHORA DA GLORIA;AUTOMOVEL;5261
SE;NOSSA SENHORA DAS DORES;AUTOMOVEL;2871
SE;NOSSA SENHORA DE LOURDES;AUTOMOVEL;493
SE;NOSSA SENHORA DO SOCORRO;AUTOMOVEL;27514
SE;PACATUBA;AUTOMOVEL;907
SE;PEDRA MOLE;AUTOMOVEL;213
SE;PEDRINHAS;AUTOMOVEL;682
SE;PINHAO;AUTOMOVEL;521
SE;PIRAMBU;AUTOMOVEL;793
SE;POCO REDONDO;AUTOMOVEL;1663
SE;POCO VERDE;AUTOMOVEL;2635
SE;PORTO DA FOLHA;AUTOMOVEL;1653
SE;PROPRIA;AUTOMOVEL;3605
SE;RIACHAO DO DANTAS;AUTOMOVEL;1265
SE;RIACHUELO;AUTOMOVEL;791
SE;RIBEIROPOLIS;AUTOMOVEL;2291
SE;ROSARIO DO CATETE;AUTOMOVEL;1140
SE;SALGADO;AUTOMOVEL;2084
SE;SANTA LUZIA DO ITANHY;AUTOMOVEL;881
SE;SANTA ROSA DE LIMA;AUTOMOVEL;346
SE;SANTANA DO SAO FRANCISCO;AUTOMOVEL;284
SE;SANTO AMARO DAS BROTAS;AUTOMOVEL;1262
SE;SAO CRISTOVAO;AUTOMOVEL;13697
SE;SAO DOMINGOS;AUTOMOVEL;1021
SE;SAO FRANCISCO;AUTOMOVEL;386
SE;SAO MIGUEL DO ALEIXO;AUTOMOVEL;279
SE;SIMAO DIAS;AUTOMOVEL;5146
SE;SIRIRI;AUTOMOVEL;780
SE;TELHA;AUTOMOVEL;307
SE;TOBIAS BARRETO;AUTOMOVEL;5592
SE;TOMAR DO GERU;AUTOMOVEL;889
SE;UMBAUBA;AUTOMOVEL;2975
MS;AGUA CLARA;CAMINHONETE;1291
MS;ALCINOPOLIS;CAMINHONETE;670
MS;AMAMBAI;CAMINHONETE;3059
MS;ANASTACIO;CAMINHONETE;1450
MS;ANAURILANDIA;CAMINHONETE;616
MS;ANGELICA;CAMINHONETE;904
MS;ANTONIO JOAO;CAMINHONETE;828
MS;APARECIDA DO TABOADO;CAMINHONETE;1709
MS;AQUIDAUANA;CAMINHONETE;2186
MS;ARAL MOREIRA;CAMINHONETE;686
MS;BANDEIRANTES;CAMINHONETE;724
MS;BATAGUASSU;CAMINHONETE;1644
MS;BATAYPORA;CAMINHONETE;675
MS;BELA VISTA;CAMINHONETE;1291
MS;BODOQUENA;CAMINHONETE;566
MS;BONITO;CAMINHONETE;1975
MS;BRASILANDIA;CAMINHONETE;1067
MS;CAARAPO;CAMINHONETE;2086
MS;CAMAPUA;CAMINHONETE;1532
MS;CAMPO GRANDE;CAMINHONETE;59295
MS;CARACOL;CAMINHONETE;380
MS;CASSILANDIA;CAMINHONETE;2155
MS;CHAPADAO DO SUL;CAMINHONETE;3421
MS;CORGUINHO;CAMINHONETE;286
MS;CORONEL SAPUCAIA;CAMINHONETE;693
MS;CORUMBA;CAMINHONETE;3859
MS;COSTA RICA;CAMINHONETE;2468
MS;COXIM;CAMINHONETE;2635
MS;DEODAPOLIS;CAMINHONETE;984
MS;DOIS IRMAOS DO BURITI;CAMINHONETE;482
MS;DOURADINA;CAMINHONETE;503
MS;DOURADOS;CAMINHONETE;18178
MS;ELDORADO;CAMINHONETE;809
MS;FATIMA DO SUL;CAMINHONETE;1554
MS;FIGUEIRAO;CAMINHONETE;315
MS;GLORIA DE DOURADOS;CAMINHONETE;787
MS;GUIA LOPES DA LAGUNA;CAMINHONETE;770
MS;IGUATEMI;CAMINHONETE;965
MS;INOCENCIA;CAMINHONETE;902
MS;ITAPORA;CAMINHONETE;1700
MS;ITAQUIRAI;CAMINHONETE;949
MS;IVINHEMA;CAMINHONETE;2216
MS;JAPORA;CAMINHONETE;249
MS;JARAGUARI;CAMINHONETE;417
MS;JARDIM;CAMINHONETE;2025
MS;JATEI;CAMINHONETE;297
MS;JUTI;CAMINHONETE;488
MS;LADARIO;CAMINHONETE;619
MS;LAGUNA CARAPA;CAMINHONETE;730
MS;MARACAJU;CAMINHONETE;4648
MS;MIRANDA;CAMINHONETE;1395
MS;MUNDO NOVO;CAMINHONETE;1113
MS;NAVIRAI;CAMINHONETE;3505
MS;NIOAQUE;CAMINHONETE;818
MS;NOVA ALVORADA DO SUL;CAMINHONETE;1286
MS;NOVA ANDRADINA;CAMINHONETE;3945
MS;NOVO HORIZONTE DO SUL;CAMINHONETE;331
MS;PARAISO DAS AGUAS;CAMINHONETE;494
MS;PARANAIBA;CAMINHONETE;3838
MS;PARANHOS;CAMINHONETE;437
MS;PEDRO GOMES;CAMINHONETE;648
MS;PONTA PORA;CAMINHONETE;6907
MS;PORTO MURTINHO;CAMINHONETE;405
MS;RIBAS DO RIO PARDO;CAMINHONETE;1703
MS;RIO BRILHANTE;CAMINHONETE;2508
MS;RIO NEGRO;CAMINHONETE;462
MS;RIO VERDE DE MATO GROSSO;CAMINHONETE;1599
MS;ROCHEDO;CAMINHONETE;384
MS;SANTA RITA DO PARDO;CAMINHONETE;631
MS;SAO GABRIEL DO OESTE;CAMINHONETE;3231
MS;SELVIRIA;CAMINHONETE;507
MS;SETE QUEDAS;CAMINHONETE;660
MS;SIDROLANDIA;CAMINHONETE;2904
MS;SONORA;CAMINHONETE;997
MS;TACURU;CAMINHONETE;380
MS;TAQUARUSSU;CAMINHONETE;278
MS;TERENOS;CAMINHONETE;1026
MS;TRES LAGOAS;CAMINHONETE;8396
MS;VICENTINA;CAMINHONETE;544
MS;AGUA CLARA;CAMIONETA;265
MS;ALCINOPOLIS;CAMIONETA;63
MS;AMAMBAI;CAMIONETA;549
MS;ANASTACIO;CAMIONETA;207
MS;ANAURILANDIA;CAMIONETA;96
MS;ANGELICA;CAMIONETA;140
MS;ANTONIO JOAO;CAMIONETA;100
MS;APARECIDA DO TABOADO;CAMIONETA;351
MS;AQUIDAUANA;CAMIONETA;454
MS;ARAL MOREIRA;CAMIONETA;74
MS;BANDEIRANTES;CAMIONETA;123
MS;BATAGUASSU;CAMIONETA;389
MS;BATAYPORA;CAMIONETA;102
MS;BELA VISTA;CAMIONETA;262
MS;BODOQUENA;CAMIONETA;102
MS;BONITO;CAMIONETA;380
MS;BRASILANDIA;CAMIONETA;177
MS;CAARAPO;CAMIONETA;417
MS;CAMAPUA;CAMIONETA;238
MS;CAMPO GRANDE;CAMIONETA;21597
MS;CARACOL;CAMIONETA;33
MS;CASSILANDIA;CAMIONETA;460
MS;CHAPADAO DO SUL;CAMIONETA;580
MS;CORGUINHO;CAMIONETA;68
MS;CORONEL SAPUCAIA;CAMIONETA;100
MS;CORUMBA;CAMIONETA;1263
MS;COSTA RICA;CAMIONETA;326
MS;COXIM;CAMIONETA;434
MS;DEODAPOLIS;CAMIONETA;204
MS;DOIS IRMAOS DO BURITI;CAMIONETA;83
MS;DOURADINA;CAMIONETA;97
MS;DOURADOS;CAMIONETA;5002
MS;ELDORADO;CAMIONETA;120
MS;FATIMA DO SUL;CAMIONETA;326
MS;FIGUEIRAO;CAMIONETA;44
MS;GLORIA DE DOURADOS;CAMIONETA;158
MS;GUIA LOPES DA LAGUNA;CAMIONETA;102
MS;IGUATEMI;CAMIONETA;171
MS;INOCENCIA;CAMIONETA;147
MS;ITAPORA;CAMIONETA;220
MS;ITAQUIRAI;CAMIONETA;166
MS;IVINHEMA;CAMIONETA;392
MS;JAPORA;CAMIONETA;27
MS;JARAGUARI;CAMIONETA;84
MS;JARDIM;CAMIONETA;367
MS;JATEI;CAMIONETA;26
MS;JUTI;CAMIONETA;70
MS;LADARIO;CAMIONETA;279
MS;LAGUNA CARAPA;CAMIONETA;107
MS;MARACAJU;CAMIONETA;841
MS;MIRANDA;CAMIONETA;228
MS;MUNDO NOVO;CAMIONETA;268
MS;NAVIRAI;CAMIONETA;867
MS;NIOAQUE;CAMIONETA;128
MS;NOVA ALVORADA DO SUL;CAMIONETA;284
MS;NOVA ANDRADINA;CAMIONETA;801
MS;NOVO HORIZONTE DO SUL;CAMIONETA;33
MS;PARAISO DAS AGUAS;CAMIONETA;78
MS;PARANAIBA;CAMIONETA;677
MS;PARANHOS;CAMIONETA;62
MS;PEDRO GOMES;CAMIONETA;67
MS;PONTA PORA;CAMIONETA;1764
MS;PORTO MURTINHO;CAMIONETA;95
MS;RIBAS DO RIO PARDO;CAMIONETA;374
MS;RIO BRILHANTE;CAMIONETA;482
MS;RIO NEGRO;CAMIONETA;59
MS;RIO VERDE DE MATO GROSSO;CAMIONETA;230
MS;ROCHEDO;CAMIONETA;57
MS;SANTA RITA DO PARDO;CAMIONETA;87
MS;SAO GABRIEL DO OESTE;CAMIONETA;622
MS;SELVIRIA;CAMIONETA;123
MS;SETE QUEDAS;CAMIONETA;104
MS;SIDROLANDIA;CAMIONETA;521
MS;SONORA;CAMIONETA;115
MS;TACURU;CAMIONETA;69
MS;TAQUARUSSU;CAMIONETA;33
MS;TERENOS;CAMIONETA;178
MS;TRES LAGOAS;CAMIONETA;2478
MS;VICENTINA;CAMIONETA;91
MS;AGUA CLARA;MICRO-ONIBUS;48
MS;ALCINOPOLIS;MICRO-ONIBUS;25
MS;AMAMBAI;MICRO-ONIBUS;47
MS;ANASTACIO;MICRO-ONIBUS;31
MS;ANAURILANDIA;MICRO-ONIBUS;30
MS;ANGELICA;MICRO-ONIBUS;53
MS;ANTONIO JOAO;MICRO-ONIBUS;12
MS;APARECIDA DO TABOADO;MICRO-ONIBUS;69
MS;AQUIDAUANA;MICRO-ONIBUS;34
MS;ARAL MOREIRA;MICRO-ONIBUS;21
MS;BANDEIRANTES;MICRO-ONIBUS;18
MS;BATAGUASSU;MICRO-ONIBUS;57
MS;BATAYPORA;MICRO-ONIBUS;22
MS;BELA VISTA;MICRO-ONIBUS;59
MS;BODOQUENA;MICRO-ONIBUS;28
MS;BONITO;MICRO-ONIBUS;88
MS;BRASILANDIA;MICRO-ONIBUS;37
MS;CAARAPO;MICRO-ONIBUS;27
MS;CAMAPUA;MICRO-ONIBUS;50
MS;CAMPO GRANDE;MICRO-ONIBUS;1230
MS;CARACOL;MICRO-ONIBUS;29
MS;CASSILANDIA;MICRO-ONIBUS;39
MS;CHAPADAO DO SUL;MICRO-ONIBUS;49
MS;CORGUINHO;MICRO-ONIBUS;21
MS;CORONEL SAPUCAIA;MICRO-ONIBUS;17
MS;CORUMBA;MICRO-ONIBUS;107
MS;COSTA RICA;MICRO-ONIBUS;32
MS;COXIM;MICRO-ONIBUS;32
MS;DEODAPOLIS;MICRO-ONIBUS;35
MS;DOIS IRMAOS DO BURITI;MICRO-ONIBUS;41
MS;DOURADINA;MICRO-ONIBUS;12
MS;DOURADOS;MICRO-ONIBUS;308
MS;ELDORADO;MICRO-ONIBUS;19
MS;FATIMA DO SUL;MICRO-ONIBUS;19
MS;FIGUEIRAO;MICRO-ONIBUS;26
MS;GLORIA DE DOURADOS;MICRO-ONIBUS;13
MS;GUIA LOPES DA LAGUNA;MICRO-ONIBUS;23
MS;IGUATEMI;MICRO-ONIBUS;15
MS;INOCENCIA;MICRO-ONIBUS;13
MS;ITAPORA;MICRO-ONIBUS;36
MS;ITAQUIRAI;MICRO-ONIBUS;16
MS;IVINHEMA;MICRO-ONIBUS;91
MS;JAPORA;MICRO-ONIBUS;7
MS;JARAGUARI;MICRO-ONIBUS;14
MS;JARDIM;MICRO-ONIBUS;28
MS;JATEI;MICRO-ONIBUS;10
MS;JUTI;MICRO-ONIBUS;22
MS;LADARIO;MICRO-ONIBUS;26
MS;LAGUNA CARAPA;MICRO-ONIBUS;10
MS;MARACAJU;MICRO-ONIBUS;59
MS;MIRANDA;MICRO-ONIBUS;41
MS;MUNDO NOVO;MICRO-ONIBUS;55
MS;NAVIRAI;MICRO-ONIBUS;69
MS;NIOAQUE;MICRO-ONIBUS;26
MS;NOVA ALVORADA DO SUL;MICRO-ONIBUS;46
MS;NOVA ANDRADINA;MICRO-ONIBUS;47
MS;NOVO HORIZONTE DO SUL;MICRO-ONIBUS;10
MS;PARAISO DAS AGUAS;MICRO-ONIBUS;30
MS;PARANAIBA;MICRO-ONIBUS;73
MS;PARANHOS;MICRO-ONIBUS;10
MS;PEDRO GOMES;MICRO-ONIBUS;15
MS;PONTA PORA;MICRO-ONIBUS;150
MS;PORTO MURTINHO;MICRO-ONIBUS;14
MS;RIBAS DO RIO PARDO;MICRO-ONIBUS;103
MS;RIO BRILHANTE;MICRO-ONIBUS;57
MS;RIO NEGRO;MICRO-ONIBUS;21
MS;RIO VERDE DE MATO GROSSO;MICRO-ONIBUS;32
MS;ROCHEDO;MICRO-ONIBUS;5
MS;SANTA RITA DO PARDO;MICRO-ONIBUS;21
MS;SAO GABRIEL DO OESTE;MICRO-ONIBUS;37
MS;SELVIRIA;MICRO-ONIBUS;20
MS;SETE QUEDAS;MICRO-ONIBUS;11
MS;SIDROLANDIA;MICRO-ONIBUS;144
MS;SONORA;MICRO-ONIBUS;50
MS;TACURU;MICRO-ONIBUS;9
MS;TAQUARUSSU;MICRO-ONIBUS;11
MS;TERENOS;MICRO-ONIBUS;19
MS;TRES LAGOAS;MICRO-ONIBUS;283
MS;VICENTINA;MICRO-ONIBUS;11
MS;AGUA CLARA;MOTOCICLETA;2049
MS;ALCINOPOLIS;MOTOCICLETA;959
MS;AMAMBAI;MOTOCICLETA;4532
MS;ANASTACIO;MOTOCICLETA;4953
MS;ANAURILANDIA;MOTOCICLETA;679
MS;ANGELICA;MOTOCICLETA;1546
MS;ANTONIO JOAO;MOTOCICLETA;762
MS;APARECIDA DO TABOADO;MOTOCICLETA;4114
MS;AQUIDAUANA;MOTOCICLETA;7774
MS;ARAL MOREIRA;MOTOCICLETA;556
MS;BANDEIRANTES;MOTOCICLETA;887
MS;BATAGUASSU;MOTOCICLETA;2258
MS;BATAYPORA;MOTOCICLETA;1524
MS;BELA VISTA;MOTOCICLETA;2201
MS;BODOQUENA;MOTOCICLETA;1361
MS;BONITO;MOTOCICLETA;3816
MS;BRASILANDIA;MOTOCICLETA;1544
