UF;MUNICIPIO;TIPO DE VEICULO;QUANTIDADE
"CE";"PORANGA";"ONIBUS";10
"CE";"POTENGI";"ONIBUS";10
"MA";"AMARANTE DO MARANHAO";"ONIBUS";10
"MA";"FERNANDO FALCAO";"ONIBUS";10
"MA";"GOVERNADOR ARCHER";"ONIBUS";10
"MA";"IGARAPE DO MEIO";"ONIBUS";10
"MA";"MILAGRES DO MARANHAO";"ONIBUS";10
"MA";"PASTOS BONS";"ONIBUS";10
"MA";"PEDRO DO ROSARIO";"ONIBUS";10
"MA";"SAMBAIBA";"ONIBUS";10
"MA";"SAO JOAO DO PARAISO";"ONIBUS";10
"MA";"SAO JOAO DOS PATOS";"ONIBUS";10
"MA";"SAO LUIS GONZAGA DO MARANHAO";"ONIBUS";10
"MA";"SENADOR ALEXANDRE COSTA";"ONIBUS";10
"MA";"TIMBIRAS";"ONIBUS";10
"MA";"VIANA";"ONIBUS";10
"MT";"NOVO HORIZONTE DO NORTE";"ONIBUS";10
"PA";"BOM JESUS DO TOCANTINS";"ONIBUS";10
"PB";"CONCEICAO";"ONIBUS";10
"PB";"IMACULADA";"ONIBUS";10
"PB";"MOGEIRO";"ONIBUS";10
"PB";"SAO JOAO DO CARIRI";"ONIBUS";10
"PB";"ZABELE";"ONIBUS";10
"PE";"ANGELIM";"ONIBUS";10
"PE";"CALUMBI";"ONIBUS";10
"PE";"FERNANDO DE NORONHA";"ONIBUS";10
"PE";"MOREILANDIA";"ONIBUS";10
"PE";"TACARATU";"ONIBUS";10
"PI";"ALVORADA DO GURGUEIA";"ONIBUS";10
"PI";"ANGICAL DO PIAUI";"ONIBUS";10
"PI";"BONFIM DO PIAUI";"ONIBUS";10
"PI";"BRASILEIRA";"ONIBUS";10
"PI";"CAXINGO";"ONIBUS";10
"PI";"COLONIA DO PIAUI";"ONIBUS";10
"PI";"DIRCEU ARCOVERDE";"ONIBUS";10
"PI";"FRANCISCO MACEDO";"ONIBUS";10
"PI";"GUADALUPE";"ONIBUS";10
"PI";"IPIRANGA DO PIAUI";"ONIBUS";10
"PI";"ISAIAS COELHO";"ONIBUS";10
"PI";"MURICI DOS PORTELAS";"ONIBUS";10
"PI";"NAZARE DO PIAUI";"ONIBUS";10
"PI";"SAO JOAO DA FRONTEIRA";"ONIBUS";10
"PI";"SAO PEDRO DO PIAUI";"ONIBUS";10
"PI";"SUSSUAPARA";"ONIBUS";10
"RN";"JUCURUTU";"ONIBUS";10
"RN";"PEDRA GRANDE";"ONIBUS";10
"RN";"PEDRA PRETA";"ONIBUS";10
"RN";"SERRA NEGRA DO NORTE";"ONIBUS";10
"RR";"PACARAIMA";"ONIBUS";10
"SE";"RIACHUELO";"ONIBUS";10
"TO";"ANGICO";"ONIBUS";10
"TO";"CHAPADA DA NATIVIDADE";"ONIBUS";10
"TO";"FIGUEIROPOLIS";"ONIBUS";10
"TO";"PALMEIRANTE";"ONIBUS";10
"TO";"TOCANTINIA";"ONIBUS";10
"AC";"ACRELANDIA";"CAMIONETA";56
"AC";"ASSIS BRASIL";"CAMIONETA";21
"AC";"BRASILEIA";"CAMIONETA";86
"AC";"BUJARI";"CAMIONETA";15
"AC";"CAPIXABA";"CAMIONETA";29
"AC";"CRUZEIRO DO SUL";"CAMIONETA";333
"AC";"EPITACIOLANDIA";"CAMIONETA";86
"AC";"FEIJO";"CAMIONETA";37
"AC";"MANCIO LIMA";"CAMIONETA";30
"AC";"PLACIDO DE CASTRO";"CAMIONETA";47
"AC";"PORTO ACRE";"CAMIONETA";42
"AC";"RIO BRANCO";"CAMIONETA";3545
"AC";"SENA MADUREIRA";"CAMIONETA";53
"AC";"SENADOR GUIOMARD";"CAMIONETA";63
"AC";"TARAUACA";"CAMIONETA";44
"AC";"XAPURI";"CAMIONETA";25
"AL";"AGUA BRANCA";"CAMIONETA";41
"AL";"ANADIA";"CAMIONETA";98
"AL";"ARAPIRACA";"CAMIONETA";2096
"AL";"ATALAIA";"CAMIONETA";181
"AL";"BARRA DE SANTO ANTONIO";"CAMIONETA";46
"AL";"BARRA DE SAO MIGUEL";"CAMIONETA";48
"AL";"BATALHA";"CAMIONETA";39
"AL";"BELEM";"CAMIONETA";21
"AL";"BOCA DA MATA";"CAMIONETA";92
"AL";"BRANQUINHA";"CAMIONETA";20
"AL";"CACIMBINHAS";"CAMIONETA";25
"AL";"CAJUEIRO";"CAMIONETA";59
"AL";"CAMPESTRE";"CAMIONETA";33
"AL";"CAMPO ALEGRE";"CAMIONETA";89
"AL";"CAMPO GRANDE";"CAMIONETA";15
"AL";"CANAPI";"CAMIONETA";18
"AL";"CAPELA";"CAMIONETA";56
"AL";"CARNEIROS";"CAMIONETA";12
"AL";"CHA PRETA";"CAMIONETA";17
"AL";"COITE DO NOIA";"CAMIONETA";27
"AL";"COLONIA LEOPOLDINA";"CAMIONETA";70
"AL";"COQUEIRO SECO";"CAMIONETA";16
"AL";"CORURIPE";"CAMIONETA";178
"AL";"CRAIBAS";"CAMIONETA";68
"AL";"DELMIRO GOUVEIA";"CAMIONETA";312
"AL";"DOIS RIACHOS";"CAMIONETA";47
"AL";"ESTRELA DE ALAGOAS";"CAMIONETA";27
"AL";"FEIRA GRANDE";"CAMIONETA";33
"AL";"FLEXEIRAS";"CAMIONETA";33
"AL";"GIRAU DO PONCIANO";"CAMIONETA";96
"AL";"IBATEGUARA";"CAMIONETA";33
"AL";"IGACI";"CAMIONETA";55
"AL";"IGREJA NOVA";"CAMIONETA";28
"AL";"INHAPI";"CAMIONETA";29
"AL";"JACUIPE";"CAMIONETA";31
"AL";"JAPARATINGA";"CAMIONETA";42
"AL";"JEQUIA DA PRAIA";"CAMIONETA";14
"AL";"JOAQUIM GOMES";"CAMIONETA";45
"AL";"JUNDIA";"CAMIONETA";26
"AL";"JUNQUEIRO";"CAMIONETA";56
"AL";"LAGOA DA CANOA";"CAMIONETA";40
"AL";"LIMOEIRO DE ANADIA";"CAMIONETA";58
"AL";"MACEIO";"CAMIONETA";14504
"AL";"MAJOR ISIDORO";"CAMIONETA";36
"AL";"MAR VERMELHO";"CAMIONETA";14
"AL";"MARAGOGI";"CAMIONETA";181
"AL";"MARAVILHA";"CAMIONETA";15
"AL";"MARECHAL DEODORO";"CAMIONETA";434
"AL";"MARIBONDO";"CAMIONETA";54
"AL";"MATA GRANDE";"CAMIONETA";37
"AL";"MATRIZ DE CAMARAGIBE";"CAMIONETA";123
"AL";"MESSIAS";"CAMIONETA";80
"AL";"MURICI";"CAMIONETA";81
"AL";"NOVO LINO";"CAMIONETA";75
"AL";"OLHO D'AGUA DAS FLORES";"CAMIONETA";79
"AL";"OLIVENCA";"CAMIONETA";24
"AL";"OURO BRANCO";"CAMIONETA";38
"AL";"PALESTINA";"CAMIONETA";11
"AL";"PALMEIRA DOS INDIOS";"CAMIONETA";441
"AL";"PAO DE ACUCAR";"CAMIONETA";37
"AL";"PARICONHA";"CAMIONETA";13
"AL";"PARIPUEIRA";"CAMIONETA";76
"AL";"PASSO DE CAMARAGIBE";"CAMIONETA";24
"AL";"PAULO JACINTO";"CAMIONETA";10
"AL";"PENEDO";"CAMIONETA";338
"AL";"PIACABUCU";"CAMIONETA";44
"AL";"PILAR";"CAMIONETA";200
"AL";"PIRANHAS";"CAMIONETA";59
"AL";"POCO DAS TRINCHEIRAS";"CAMIONETA";30
"AL";"PORTO CALVO";"CAMIONETA";191
"AL";"PORTO DE PEDRAS";"CAMIONETA";19
"AL";"PORTO REAL DO COLEGIO";"CAMIONETA";26
"AL";"QUEBRANGULO";"CAMIONETA";35
"AL";"RIO LARGO";"CAMIONETA";497
"AL";"ROTEIRO";"CAMIONETA";45
"AL";"SANTA LUZIA DO NORTE";"CAMIONETA";28
"AL";"SANTANA DO IPANEMA";"CAMIONETA";177
"AL";"SANTANA DO MUNDAU";"CAMIONETA";25
"AL";"SAO BRAS";"CAMIONETA";16
"AL";"SAO JOSE DA LAJE";"CAMIONETA";82
"AL";"SAO JOSE DA TAPERA";"CAMIONETA";80
"AL";"SAO LUIS DO QUITUNDE";"CAMIONETA";84
"AL";"SAO MIGUEL DOS CAMPOS";"CAMIONETA";333
"AL";"SAO MIGUEL DOS MILAGRES";"CAMIONETA";40
"AL";"SAO SEBASTIAO";"CAMIONETA";47
"AL";"SATUBA";"CAMIONETA";115
"AL";"SENADOR RUI PALMEIRA";"CAMIONETA";23
"AL";"TANQUE D'ARCA";"CAMIONETA";32
"AL";"TAQUARANA";"CAMIONETA";51
"AL";"TEOTONIO VILELA";"CAMIONETA";121
"AL";"TRAIPU";"CAMIONETA";21
"AL";"UNIAO DOS PALMARES";"CAMIONETA";275
"AL";"VICOSA";"CAMIONETA";108
"AM";"APUI";"CAMIONETA";34
"AM";"AUTAZES";"CAMIONETA";32
"AM";"BARCELOS";"CAMIONETA";13
"AM";"BENJAMIN CONSTANT";"CAMIONETA";16
"AM";"BOCA DO ACRE";"CAMIONETA";22
"AM";"CARAUARI";"CAMIONETA";14
"AM";"CAREIRO";"CAMIONETA";147
"AM";"CAREIRO DA VARZEA";"CAMIONETA";40
"AM";"COARI";"CAMIONETA";57
"AM";"EIRUNEPE";"CAMIONETA";11
"AM";"HUMAITA";"CAMIONETA";69
"AM";"IRANDUBA";"CAMIONETA";208
"AM";"ITACOATIARA";"CAMIONETA";190
"AM";"LABREA";"CAMIONETA";24
"AM";"MANACAPURU";"CAMIONETA";322
"AM";"MANAQUIRI";"CAMIONETA";12
"AM";"MANAUS";"CAMIONETA";25962
"AM";"MANICORE";"CAMIONETA";11
"AM";"MAUES";"CAMIONETA";48
"AM";"NOVO AIRAO";"CAMIONETA";25
"AM";"PARINTINS";"CAMIONETA";106
"AM";"PRESIDENTE FIGUEIREDO";"CAMIONETA";229
"AM";"RIO PRETO DA EVA";"CAMIONETA";107
"AM";"SAO GABRIEL DA CACHOEIRA";"CAMIONETA";63
"AM";"SILVES";"CAMIONETA";10
"AM";"TABATINGA";"CAMIONETA";121
"AM";"TEFE";"CAMIONETA";69
"AP";"AMAPA";"CAMIONETA";18
"AP";"CALCOENE";"CAMIONETA";15
"AP";"FERREIRA GOMES";"CAMIONETA";23
"AP";"LARANJAL DO JARI";"CAMIONETA";100
"AP";"MACAPA";"CAMIONETA";3924
"AP";"MAZAGAO";"CAMIONETA";33
"AP";"OIAPOQUE";"CAMIONETA";61
"AP";"PEDRA BRANCA DO AMAPARI";"CAMIONETA";45
"AP";"PORTO GRANDE";"CAMIONETA";84
"AP";"SANTANA";"CAMIONETA";561
"AP";"SERRA DO NAVIO";"CAMIONETA";35
"AP";"TARTARUGALZINHO";"CAMIONETA";29
"CE";"ABAIARA";"CAMIONETA";20
"CE";"ACARAPE";"CAMIONETA";36
"CE";"ACARAU";"CAMIONETA";174
"CE";"ACOPIARA";"CAMIONETA";121
"CE";"AIUABA";"CAMIONETA";15
"CE";"ALCANTARAS";"CAMIONETA";36
"CE";"ALTANEIRA";"CAMIONETA";18
"CE";"ALTO SANTO";"CAMIONETA";22
"CE";"AMONTADA";"CAMIONETA";66
"CE";"ANTONINA DO NORTE";"CAMIONETA";14
"CE";"APUIARES";"CAMIONETA";28
"CE";"AQUIRAZ";"CAMIONETA";538
"CE";"ARACATI";"CAMIONETA";526
"CE";"ARACOIABA";"CAMIONETA";58
"CE";"ARARENDA";"CAMIONETA";21
"CE";"ARARIPE";"CAMIONETA";48
"CE";"ARATUBA";"CAMIONETA";13
"CE";"ARNEIROZ";"CAMIONETA";12
"CE";"ASSARE";"CAMIONETA";51
"CE";"AURORA";"CAMIONETA";33
"CE";"BAIXIO";"CAMIONETA";27
"CE";"BANABUIU";"CAMIONETA";39
"CE";"BARBALHA";"CAMIONETA";349
"CE";"BARREIRA";"CAMIONETA";64
"CE";"BARRO";"CAMIONETA";80
"CE";"BARROQUINHA";"CAMIONETA";23
"CE";"BATURITE";"CAMIONETA";128
"CE";"BEBERIBE";"CAMIONETA";251
"CE";"BELA CRUZ";"CAMIONETA";60
"CE";"BOA VIAGEM";"CAMIONETA";131
"CE";"BREJO SANTO";"CAMIONETA";273
"CE";"CAMOCIM";"CAMIONETA";190
"CE";"CAMPOS SALES";"CAMIONETA";57
"CE";"CANINDE";"CAMIONETA";244
"CE";"CAPISTRANO";"CAMIONETA";30
"CE";"CARIDADE";"CAMIONETA";40
"CE";"CARIRE";"CAMIONETA";31
"CE";"CARIRIACU";"CAMIONETA";61
"CE";"CARIUS";"CAMIONETA";21
"CE";"CARNAUBAL";"CAMIONETA";43
"CE";"CASCAVEL";"CAMIONETA";379
"CE";"CATARINA";"CAMIONETA";27
"CE";"CATUNDA";"CAMIONETA";19
"CE";"CAUCAIA";"CAMIONETA";2354
"CE";"CEDRO";"CAMIONETA";58
"CE";"CHAVAL";"CAMIONETA";20
"CE";"CHORO";"CAMIONETA";27
"CE";"CHOROZINHO";"CAMIONETA";98
"CE";"COREAU";"CAMIONETA";45
"CE";"CRATEUS";"CAMIONETA";273
"CE";"CRATO";"CAMIONETA";782
"CE";"CROATA";"CAMIONETA";43
"CE";"CRUZ";"CAMIONETA";114
"CE";"DEPUTADO IRAPUAN PINHEIRO";"CAMIONETA";20
"CE";"EUSEBIO";"CAMIONETA";1057
"CE";"FARIAS BRITO";"CAMIONETA";39
"CE";"FORQUILHA";"CAMIONETA";47
"CE";"FORTALEZA";"CAMIONETA";40505
"CE";"FORTIM";"CAMIONETA";76
"CE";"FRECHEIRINHA";"CAMIONETA";37
"CE";"GENERAL SAMPAIO";"CAMIONETA";21
"CE";"GRACA";"CAMIONETA";34
"CE";"GRANJA";"CAMIONETA";125
"CE";"GROAIRAS";"CAMIONETA";11
"CE";"GUAIUBA";"CAMIONETA";80
"CE";"GUARACIABA DO NORTE";"CAMIONETA";114
"CE";"GUARAMIRANGA";"CAMIONETA";23
"CE";"HIDROLANDIA";"CAMIONETA";40
"CE";"HORIZONTE";"CAMIONETA";481
"CE";"IBARETAMA";"CAMIONETA";25
"CE";"IBIAPINA";"CAMIONETA";65
"CE";"IBICUITINGA";"CAMIONETA";20
"CE";"ICAPUI";"CAMIONETA";37
"CE";"ICO";"CAMIONETA";170
"CE";"IGUATU";"CAMIONETA";587
"CE";"INDEPENDENCIA";"CAMIONETA";57
"CE";"IPAPORANGA";"CAMIONETA";23
"CE";"IPAUMIRIM";"CAMIONETA";174
"CE";"IPU";"CAMIONETA";96
"CE";"IPUEIRAS";"CAMIONETA";90
"CE";"IRACEMA";"CAMIONETA";32
"CE";"IRAUCUBA";"CAMIONETA";51
"CE";"ITAICABA";"CAMIONETA";29
"CE";"ITAITINGA";"CAMIONETA";214
"CE";"ITAPAJE";"CAMIONETA";123
"CE";"ITAPIPOCA";"CAMIONETA";359
"CE";"ITAPIUNA";"CAMIONETA";35
"CE";"ITAREMA";"CAMIONETA";100
"CE";"ITATIRA";"CAMIONETA";39
"CE";"JAGUARETAMA";"CAMIONETA";43
"CE";"JAGUARIBARA";"CAMIONETA";34
"CE";"JAGUARIBE";"CAMIONETA";83
"CE";"JAGUARUANA";"CAMIONETA";98
"CE";"JARDIM";"CAMIONETA";94
"CE";"JATI";"CAMIONETA";20
"CE";"JIJOCA DE JERICOACOARA";"CAMIONETA";154
"CE";"JUAZEIRO DO NORTE";"CAMIONETA";1700
"CE";"JUCAS";"CAMIONETA";42
"CE";"LAVRAS DA MANGABEIRA";"CAMIONETA";67
"CE";"LIMOEIRO DO NORTE";"CAMIONETA";289
"CE";"MADALENA";"CAMIONETA";26
"CE";"MARACANAU";"CAMIONETA";1607
"CE";"MARANGUAPE";"CAMIONETA";565
"CE";"MARCO";"CAMIONETA";66
"CE";"MARTINOPOLE";"CAMIONETA";22
"CE";"MASSAPE";"CAMIONETA";53
"CE";"MAURITI";"CAMIONETA";77
"CE";"MERUOCA";"CAMIONETA";26
"CE";"MILAGRES";"CAMIONETA";88
"CE";"MILHA";"CAMIONETA";25
"CE";"MISSAO VELHA";"CAMIONETA";91
"CE";"MOMBACA";"CAMIONETA";142
"CE";"MONSENHOR TABOSA";"CAMIONETA";37
"CE";"MORADA NOVA";"CAMIONETA";263
"CE";"MORAUJO";"CAMIONETA";14
"CE";"MORRINHOS";"CAMIONETA";32
"CE";"MUCAMBO";"CAMIONETA";20
"CE";"MULUNGU";"CAMIONETA";11
"CE";"NOVA OLINDA";"CAMIONETA";52
"CE";"NOVA RUSSAS";"CAMIONETA";83
"CE";"NOVO ORIENTE";"CAMIONETA";71
"CE";"OCARA";"CAMIONETA";56
"CE";"OROS";"CAMIONETA";46
"CE";"PACAJUS";"CAMIONETA";519
"CE";"PACATUBA";"CAMIONETA";339
"CE";"PACOTI";"CAMIONETA";24
"CE";"PALHANO";"CAMIONETA";57
"CE";"PALMACIA";"CAMIONETA";17
"CE";"PARACURU";"CAMIONETA";175
"CE";"PARAIPABA";"CAMIONETA";91
"CE";"PARAMBU";"CAMIONETA";35
"CE";"PARAMOTI";"CAMIONETA";20
"CE";"PEDRA BRANCA";"CAMIONETA";108
"CE";"PENAFORTE";"CAMIONETA";33
"CE";"PENTECOSTE";"CAMIONETA";110
"CE";"PEREIRO";"CAMIONETA";20
"CE";"PINDORETAMA";"CAMIONETA";89
"CE";"PIQUET CARNEIRO";"CAMIONETA";40
"CE";"PIRES FERREIRA";"CAMIONETA";14
"CE";"PORANGA";"CAMIONETA";22
"CE";"PORTEIRAS";"CAMIONETA";51
"CE";"POTENGI";"CAMIONETA";20
"CE";"POTIRETAMA";"CAMIONETA";15
"CE";"QUITERIANOPOLIS";"CAMIONETA";41
"CE";"QUIXADA";"CAMIONETA";334
"CE";"QUIXELO";"CAMIONETA";36
"CE";"QUIXERAMOBIM";"CAMIONETA";204
"CE";"QUIXERE";"CAMIONETA";59
"CE";"REDENCAO";"CAMIONETA";92
"CE";"RERIUTABA";"CAMIONETA";28
"CE";"RUSSAS";"CAMIONETA";325
"CE";"SABOEIRO";"CAMIONETA";27
"CE";"SALITRE";"CAMIONETA";39
"CE";"SANTA QUITERIA";"CAMIONETA";87
"CE";"SANTANA DO ACARAU";"CAMIONETA";53
"CE";"SANTANA DO CARIRI";"CAMIONETA";35
"CE";"SAO BENEDITO";"CAMIONETA";232
"CE";"SAO GONCALO DO AMARANTE";"CAMIONETA";279
"CE";"SAO JOAO DO JAGUARIBE";"CAMIONETA";16
"CE";"SAO LUIS DO CURU";"CAMIONETA";26
"CE";"SENADOR POMPEU";"CAMIONETA";57
"CE";"SENADOR SA";"CAMIONETA";17
"CE";"SOBRAL";"CAMIONETA";1083
"CE";"SOLONOPOLE";"CAMIONETA";28
"CE";"TABULEIRO DO NORTE";"CAMIONETA";131
"CE";"TAMBORIL";"CAMIONETA";57
"CE";"TARRAFAS";"CAMIONETA";12
"CE";"TAUA";"CAMIONETA";191
"CE";"TEJUCUOCA";"CAMIONETA";30
"CE";"TIANGUA";"CAMIONETA";468
"CE";"TRAIRI";"CAMIONETA";137
"CE";"TURURU";"CAMIONETA";40
"CE";"UBAJARA";"CAMIONETA";115
"CE";"UMARI";"CAMIONETA";13
"CE";"UMIRIM";"CAMIONETA";33
"CE";"URUBURETAMA";"CAMIONETA";28
"CE";"VARJOTA";"CAMIONETA";37
"CE";"VARZEA ALEGRE";"CAMIONETA";84
"CE";"VICOSA DO CEARA";"CAMIONETA";139
"DF";"BRASILIA";"CAMIONETA";94559
"ES";"AFONSO CLAUDIO";"CAMIONETA";249
"ES";"AGUA DOCE DO NORTE";"CAMIONETA";64
"ES";"AGUIA BRANCA";"CAMIONETA";43
"ES";"ALEGRE";"CAMIONETA";335
"ES";"ALFREDO CHAVES";"CAMIONETA";185
"ES";"ALTO RIO NOVO";"CAMIONETA";35
"ES";"ANCHIETA";"CAMIONETA";389
"ES";"APIACA";"CAMIONETA";146
"ES";"ARACRUZ";"CAMIONETA";1117
"ES";"ATILIO VIVACQUA";"CAMIONETA";100
"ES";"BAIXO GUANDU";"CAMIONETA";300
"ES";"BARRA DE SAO FRANCISCO";"CAMIONETA";367
"ES";"BOA ESPERANCA";"CAMIONETA";59
"ES";"BOM JESUS DO NORTE";"CAMIONETA";328
"ES";"BREJETUBA";"CAMIONETA";121
"ES";"CACHOEIRO DE ITAPEMIRIM";"CAMIONETA";3013
"ES";"CARIACICA";"CAMIONETA";5425
"ES";"CASTELO";"CAMIONETA";564
"ES";"COLATINA";"CAMIONETA";1509
"ES";"CONCEICAO DA BARRA";"CAMIONETA";155
"ES";"CONCEICAO DO CASTELO";"CAMIONETA";156
"ES";"DIVINO DE SAO LOURENCO";"CAMIONETA";36
"ES";"DOMINGOS MARTINS";"CAMIONETA";609
"ES";"DORES DO RIO PRETO";"CAMIONETA";76
"ES";"ECOPORANGA";"CAMIONETA";95
"ES";"FUNDAO";"CAMIONETA";315
"ES";"GOVERNADOR LINDENBERG";"CAMIONETA";45
"ES";"GUACUI";"CAMIONETA";511
"ES";"GUARAPARI";"CAMIONETA";3414
"ES";"IBATIBA";"CAMIONETA";280
"ES";"IBIRACU";"CAMIONETA";171
"ES";"IBITIRAMA";"CAMIONETA";91
"ES";"ICONHA";"CAMIONETA";119
"ES";"IRUPI";"CAMIONETA";139
"ES";"ITAGUACU";"CAMIONETA";79
"ES";"ITAPEMIRIM";"CAMIONETA";381
"ES";"ITARANA";"CAMIONETA";74
"ES";"IUNA";"CAMIONETA";286
"ES";"JAGUARE";"CAMIONETA";190
"ES";"JERONIMO MONTEIRO";"CAMIONETA";106
"ES";"JOAO NEIVA";"CAMIONETA";211
"ES";"LARANJA DA TERRA";"CAMIONETA";55
"ES";"LINHARES";"CAMIONETA";1913
"ES";"MANTENOPOLIS";"CAMIONETA";87
"ES";"MARATAIZES";"CAMIONETA";607
"ES";"MARECHAL FLORIANO";"CAMIONETA";351
"ES";"MARILANDIA";"CAMIONETA";76
"ES";"MIMOSO DO SUL";"CAMIONETA";258
"ES";"MONTANHA";"CAMIONETA";98
"ES";"MUCURICI";"CAMIONETA";23
"ES";"MUNIZ FREIRE";"CAMIONETA";212
"ES";"MUQUI";"CAMIONETA";153
"ES";"NOVA VENECIA";"CAMIONETA";303
"ES";"PANCAS";"CAMIONETA";101
"ES";"PEDRO CANARIO";"CAMIONETA";155
"ES";"PINHEIROS";"CAMIONETA";115
"ES";"PIUMA";"CAMIONETA";343
"ES";"PONTO BELO";"CAMIONETA";33
"ES";"PRESIDENTE KENNEDY";"CAMIONETA";170
"ES";"RIO BANANAL";"CAMIONETA";111
"ES";"RIO NOVO DO SUL";"CAMIONETA";123
"ES";"SANTA LEOPOLDINA";"CAMIONETA";131
"ES";"SANTA MARIA DE JETIBA";"CAMIONETA";432
"ES";"SANTA TERESA";"CAMIONETA";342
"ES";"SAO DOMINGOS DO NORTE";"CAMIONETA";51
"ES";"SAO GABRIEL DA PALHA";"CAMIONETA";259
"ES";"SAO JOSE DO CALCADO";"CAMIONETA";122
"ES";"SAO MATEUS";"CAMIONETA";1170
"ES";"SAO ROQUE DO CANAA";"CAMIONETA";42
"ES";"SERRA";"CAMIONETA";7749
"ES";"SOORETAMA";"CAMIONETA";136
"ES";"VARGEM ALTA";"CAMIONETA";231
"ES";"VENDA NOVA DO IMIGRANTE";"CAMIONETA";532
"ES";"VIANA";"CAMIONETA";990
"ES";"VILA PAVAO";"CAMIONETA";45
"ES";"VILA VALERIO";"CAMIONETA";66
"ES";"VILA VELHA";"CAMIONETA";11982
"ES";"VITORIA";"CAMIONETA";12681
"MA";"ACAILANDIA";"CAMIONETA";476
"MA";"ALCANTARA";"CAMIONETA";26
"MA";"ALDEIAS ALTAS";"CAMIONETA";11
"MA";"ALTO ALEGRE DO MARANHAO";"CAMIONETA";18
"MA";"ALTO ALEGRE DO PINDARE";"CAMIONETA";10
"MA";"ALTO PARNAIBA";"CAMIONETA";32
"MA";"AMARANTE DO MARANHAO";"CAMIONETA";33
"MA";"ANAJATUBA";"CAMIONETA";28
"MA";"ANAPURUS";"CAMIONETA";19
"MA";"APICUM-ACU";"CAMIONETA";12
"MA";"ARAME";"CAMIONETA";26
"MA";"ARARI";"CAMIONETA";55
"MA";"BACABAL";"CAMIONETA";298
"MA";"BACABEIRA";"CAMIONETA";39
"MA";"BACURI";"CAMIONETA";13
"MA";"BALSAS";"CAMIONETA";521
"MA";"BARAO DE GRAJAU";"CAMIONETA";13
"MA";"BARRA DO CORDA";"CAMIONETA";237
"MA";"BARREIRINHAS";"CAMIONETA";144
"MA";"BEQUIMAO";"CAMIONETA";25
"MA";"BOM JARDIM";"CAMIONETA";26
"MA";"BOM JESUS DAS SELVAS";"CAMIONETA";26
"MA";"BOM LUGAR";"CAMIONETA";13
"MA";"BREJO";"CAMIONETA";21
"MA";"BURITI";"CAMIONETA";13
"MA";"BURITI BRAVO";"CAMIONETA";27
"MA";"BURITICUPU";"CAMIONETA";56
"MA";"BURITIRANA";"CAMIONETA";16
"MA";"CAMPESTRE DO MARANHAO";"CAMIONETA";21
"MA";"CANDIDO MENDES";"CAMIONETA";10
"MA";"CANTANHEDE";"CAMIONETA";23
"MA";"CAPINZAL DO NORTE";"CAMIONETA";13
"MA";"CAROLINA";"CAMIONETA";81
"MA";"CARUTAPERA";"CAMIONETA";15
"MA";"CAXIAS";"CAMIONETA";434
"MA";"CEDRAL";"CAMIONETA";10
"MA";"CENTRO NOVO DO MARANHAO";"CAMIONETA";10
"MA";"CHAPADINHA";"CAMIONETA";170
"MA";"CIDELANDIA";"CAMIONETA";12
"MA";"CODO";"CAMIONETA";165
"MA";"COELHO NETO";"CAMIONETA";56
"MA";"COLINAS";"CAMIONETA";52
"MA";"COROATA";"CAMIONETA";96
"MA";"CURURUPU";"CAMIONETA";28
"MA";"DAVINOPOLIS";"CAMIONETA";30
"MA";"DOM PEDRO";"CAMIONETA";45
"MA";"ESPERANTINOPOLIS";"CAMIONETA";12
"MA";"ESTREITO";"CAMIONETA";99
"MA";"FORMOSA DA SERRA NEGRA";"CAMIONETA";48
"MA";"FORTALEZA DOS NOGUEIRAS";"CAMIONETA";32
"MA";"FORTUNA";"CAMIONETA";24
"MA";"GONCALVES DIAS";"CAMIONETA";19
"MA";"GOVERNADOR ARCHER";"CAMIONETA";14
"MA";"GOVERNADOR EDISON LOBAO";"CAMIONETA";26
"MA";"GOVERNADOR EUGENIO BARROS";"CAMIONETA";12
"MA";"GOVERNADOR NUNES FREIRE";"CAMIONETA";23
"MA";"GRAJAU";"CAMIONETA";166
"MA";"GUIMARAES";"CAMIONETA";15
"MA";"HUMBERTO DE CAMPOS";"CAMIONETA";16
"MA";"ICATU";"CAMIONETA";18
"MA";"IGARAPE DO MEIO";"CAMIONETA";12
"MA";"IGARAPE GRANDE";"CAMIONETA";28
"MA";"IMPERATRIZ";"CAMIONETA";2379
"MA";"ITAPECURU MIRIM";"CAMIONETA";114
"MA";"ITINGA DO MARANHAO";"CAMIONETA";32
"MA";"JATOBA";"CAMIONETA";11
"MA";"JOAO LISBOA";"CAMIONETA";52
"MA";"JOSELANDIA";"CAMIONETA";14
"MA";"LAGO DA PEDRA";"CAMIONETA";62
"MA";"LAJEADO NOVO";"CAMIONETA";10
"MA";"LIMA CAMPOS";"CAMIONETA";21
"MA";"MARACACUME";"CAMIONETA";27
"MA";"MATA ROMA";"CAMIONETA";29
"MA";"MATINHA";"CAMIONETA";23
"MA";"MIRADOR";"CAMIONETA";25
"MA";"MIRANDA DO NORTE";"CAMIONETA";39
"MA";"MIRINZAL";"CAMIONETA";21
"MA";"MONCAO";"CAMIONETA";18
"MA";"MONTES ALTOS";"CAMIONETA";10
"MA";"MORROS";"CAMIONETA";13
"MA";"OLHO D'AGUA DAS CUNHAS";"CAMIONETA";19
"MA";"OLINDA NOVA DO MARANHAO";"CAMIONETA";22
"MA";"PACO DO LUMIAR";"CAMIONETA";568
